DateTime,BarIndex,TouchType,ApproachDir,TouchPrice,ZoneTop,ZoneBot,HasVPRay,VPRayPrice,Reaction,Penetration,ReactionPeakBar,ZoneBroken,BreakBarIndex,BarsObserved,TouchSequence,ZoneAgeBars,ApproachVelocity,TrendSlope,SourceLabel,RxnBar_120,RxnBar_160,RxnBar_240,RxnBar_30,RxnBar_360,RxnBar_50,RxnBar_80,PenBar_120,PenBar_30,PenBar_50,PenBar_80,ZoneWidthTicks,CascadeState,TFConfluence,SBB_Label,RotBarIndex,Period
2026-01-27 09:27:01,54333,SUPPLY_EDGE,1,25991.25,26155.0,25991.25,0,0.0,296.0,948.0,54464,1,54334,1449,24,54235,3.0,-55.0,240m,54363,54434,54447,54339,-1,54346,54351,54579,54335,54378,54395,655,PRIOR_BROKE,2,SBB,53845,P2b
2026-01-27 09:27:01,54333,SUPPLY_EDGE,1,25991.25,26155.0,25991.25,0,0.0,296.0,948.0,54464,1,55223,1449,7,54234,3.0,-55.0,480m,54363,54434,54447,54339,-1,54346,54351,54579,54335,54378,54395,655,PRIOR_BROKE,2,NORMAL,53845,P2b
2026-01-27 09:30:00,54344,SUPPLY_EDGE,1,25985.5,26155.0,25985.5,0,0.0,273.0,971.0,54464,1,55573,1439,29,54246,28.0,-72.0,90m,54365,54435,54454,54346,-1,54351,54358,54577,54373,54377,54379,678,PRIOR_BROKE,2,NORMAL,53856,P2b
2026-01-27 09:30:00,54344,SUPPLY_EDGE,1,25985.5,26155.0,25985.5,0,0.0,273.0,971.0,54464,1,54345,1439,28,54245,28.0,-72.0,120m,54365,54435,54454,54346,-1,54351,54358,54577,54373,54377,54379,678,PRIOR_BROKE,2,SBB,53856,P2b
2026-01-27 09:30:58,54371,SUPPLY_EDGE,1,25985.5,26155.0,25985.5,0,0.0,273.0,971.0,54464,1,55573,1412,30,54273,93.0,-42.0,90m,54416,54435,54454,54407,-1,54408,54415,54577,54373,54377,54379,678,PRIOR_BROKE,2,NORMAL,53882,P2b
2026-01-27 09:30:58,54371,SUPPLY_EDGE,1,25985.5,26155.0,25985.5,0,0.0,273.0,971.0,54464,1,54372,1412,29,54272,93.0,-42.0,120m,54416,54435,54454,54407,-1,54408,54415,54577,54373,54377,54379,678,PRIOR_BROKE,2,SBB,53882,P2b
2026-01-27 09:31:01,54372,SUPPLY_EDGE,1,25991.25,26155.0,25991.25,0,0.0,296.0,948.0,54464,1,54373,1411,25,54274,117.0,-19.0,240m,54415,54434,54447,54404,-1,54407,54414,54579,54378,54378,54395,655,PRIOR_BROKE,2,SBB,53883,P2b
2026-01-27 09:31:01,54372,SUPPLY_EDGE,1,25991.25,26155.0,25991.25,0,0.0,296.0,948.0,54464,1,55223,1411,8,54273,117.0,-19.0,480m,54415,54434,54447,54404,-1,54407,54414,54579,54378,54378,54395,655,PRIOR_BROKE,2,NORMAL,53883,P2b
2026-01-27 09:49:31,54548,SUPPLY_EDGE,1,25985.5,26155.0,25985.5,0,0.0,23.0,971.0,54551,1,55573,1238,31,54450,17.0,32.0,90m,-1,-1,-1,-1,-1,-1,-1,54577,54554,54560,54563,678,PRIOR_BROKE,2,NORMAL,54059,P2b
2026-01-27 09:49:31,54548,SUPPLY_EDGE,1,25985.5,26155.0,25985.5,0,0.0,23.0,971.0,54551,1,54549,1238,30,54449,17.0,32.0,120m,-1,-1,-1,-1,-1,-1,-1,54577,54554,54560,54563,678,PRIOR_BROKE,2,SBB,54059,P2b
2026-01-27 09:50:18,54554,SUPPLY_EDGE,1,25991.25,26155.0,25991.25,0,0.0,9.0,948.0,54556,1,54555,1232,26,54456,55.0,99.0,240m,-1,-1,-1,-1,-1,-1,-1,54579,54560,54562,54575,655,PRIOR_BROKE,2,SBB,54065,P2b
2026-01-27 09:50:18,54554,SUPPLY_EDGE,1,25991.25,26155.0,25991.25,0,0.0,9.0,948.0,54556,1,55223,1232,9,54455,55.0,99.0,480m,-1,-1,-1,-1,-1,-1,-1,54579,54560,54562,54575,655,PRIOR_BROKE,2,NORMAL,54065,P2b
2026-01-27 09:51:52,54568,DEMAND_EDGE,-1,25994.25,25994.25,25917.25,0,0.0,936.0,11.0,55760,1,55480,1218,1,45,0.0,182.0,30m,54580,54590,54610,54570,54847,54572,54576,-1,-1,-1,-1,308,PRIOR_BROKE,1,NORMAL,54079,P2b
2026-01-27 10:44:23,54870,SUPPLY_EDGE,1,26092.75,26119.5,26092.75,0,0.0,219.0,542.0,55245,1,55706,927,2,54620,41.0,123.0,15m,55135,55144,-1,54885,-1,54896,54903,55706,54984,54990,55485,107,PRIOR_BROKE,1,NORMAL,54381,P2b
2026-01-27 10:48:53,54891,SUPPLY_EDGE,1,26092.75,26119.5,26092.75,0,0.0,219.0,542.0,55245,1,55706,907,3,54641,23.0,39.0,15m,55135,55144,-1,54895,-1,54896,54903,55706,54984,54990,55485,107,PRIOR_BROKE,1,NORMAL,54402,P2b
2026-01-27 11:06:27,54953,SUPPLY_EDGE,1,26092.75,26119.5,26092.75,0,0.0,219.0,542.0,55245,1,55706,850,4,54703,80.0,94.0,15m,55135,55144,-1,55052,-1,55055,55107,55706,54984,54990,55485,107,PRIOR_BROKE,1,NORMAL,54465,P2b
2026-01-27 11:09:35,54964,DEMAND_EDGE,-1,26090.5,26090.5,26063.5,0,0.0,551.0,210.0,55760,1,55112,840,1,6,5.0,80.0,15m,55706,55706,55727,54967,55738,54985,55476,55136,55055,55057,55113,108,PRIOR_BROKE,1,NORMAL,54475,P2b
2026-01-27 11:16:28,54983,SUPPLY_EDGE,1,26100.0,26133.5,26100.0,0,0.0,248.0,513.0,55245,1,55573,822,4,54879,27.0,72.0,60m,55113,55136,55245,55011,-1,55020,55055,55706,55474,55485,55706,134,PRIOR_BROKE,1,NORMAL,54494,P2b
2026-01-27 11:28:03,55013,DEMAND_EDGE,-1,26090.5,26090.5,26063.5,0,0.0,551.0,210.0,55760,1,55112,794,2,55,37.0,-10.0,15m,55706,55706,55727,55024,55738,55471,55476,55136,55055,55057,55113,108,PRIOR_BROKE,1,NORMAL,54525,P2b
2026-01-27 11:29:59,55018,SUPPLY_EDGE,1,26092.75,26119.5,26092.75,0,0.0,219.0,542.0,55245,1,55706,790,5,54768,17.0,-12.0,15m,55135,55144,-1,55052,-1,55055,55107,55706,55470,55473,55485,107,PRIOR_BROKE,1,NORMAL,54529,P2b
2026-01-27 11:38:24,55038,DEMAND_EDGE,-1,26090.5,26090.5,26063.5,0,0.0,551.0,210.0,55760,1,55112,771,3,80,22.0,-40.0,15m,55706,55706,55727,55048,55738,55471,55476,55136,55055,55057,55113,108,PRIOR_BROKE,1,NORMAL,54549,P2b
2026-01-27 11:49:05,55063,SUPPLY_EDGE,1,26092.75,26119.5,26092.75,0,0.0,219.0,542.0,55245,1,55706,747,6,54813,39.0,9.0,15m,55135,55144,-1,55073,-1,55075,55107,55706,55470,55473,55485,107,PRIOR_BROKE,1,NORMAL,54573,P2b
2026-01-27 11:49:42,55067,DEMAND_EDGE,-1,26090.5,26090.5,26063.5,0,0.0,551.0,210.0,55760,1,55112,743,4,109,66.0,13.0,15m,55706,55706,55727,55406,55738,55471,55476,55136,55074,55094,55113,108,PRIOR_BROKE,1,NORMAL,54579,P2b
2026-01-27 12:16:57,55136,DEMAND_EDGE,-1,26060.0,26060.0,26038.0,0,0.0,692.0,88.0,55814,1,55137,678,1,292,45.0,-116.0,15m,55202,55470,55706,55154,55727,55162,55164,-1,55144,55243,55245,88,PRIOR_BROKE,1,SBB,54647,P2b
2026-01-27 12:19:08,55144,DEMAND_EDGE,-1,26052.5,26052.5,26021.5,0,0.0,728.0,58.0,55815,1,55480,671,1,270,58.0,-105.0,30m,55165,55350,55485,55146,55706,55153,55162,-1,55244,55245,-1,124,PRIOR_BROKE,1,NORMAL,54655,P2b
2026-01-27 13:01:10,55240,DEMAND_EDGE,-1,26052.5,26052.5,26021.5,0,0.0,986.0,58.0,55831,1,55480,593,2,366,37.0,-75.0,30m,55296,55350,55485,55264,55706,55275,55280,-1,55244,55245,-1,124,PRIOR_BROKE,1,NORMAL,54751,P2b
2026-01-27 13:10:32,55269,DEMAND_EDGE,-1,26052.5,26052.5,26021.5,0,0.0,1015.0,13.0,55844,1,55480,575,3,395,23.0,-81.0,30m,55296,55350,55485,55273,55706,55275,55280,-1,-1,-1,-1,124,PRIOR_BROKE,1,NORMAL,54781,P2b
2026-01-27 13:55:59,55350,SUPPLY_EDGE,1,26092.75,26119.5,26092.75,0,0.0,136.0,1025.0,55650,1,55706,524,7,55100,29.0,69.0,15m,55650,-1,-1,55359,-1,55365,55375,55706,55470,55473,55485,107,PRIOR_BROKE,1,NORMAL,54862,P2b
2026-01-27 14:00:32,55360,DEMAND_EDGE,-1,26083.0,26083.0,26038.0,0,0.0,1064.0,97.0,55861,0,-1,516,1,2,52.0,-4.0,60m,55485,55706,55706,55386,55736,55405,55471,-1,55365,55589,55650,180,PRIOR_BROKE,1,NORMAL,54871,P2b
2026-01-27 14:21:59,55394,SUPPLY_EDGE,1,26092.75,26119.5,26092.75,0,0.0,136.0,1025.0,55650,1,55706,492,8,55144,17.0,23.0,15m,55650,-1,-1,55397,-1,55423,55587,55706,55470,55473,55485,107,PRIOR_BROKE,1,NORMAL,54906,P2b
2026-01-27 14:30:51,55409,DEMAND_EDGE,-1,26090.0,26090.0,26072.75,0,0.0,1036.0,125.0,55861,1,55529,479,1,14,7.0,28.0,15m,55706,55706,55727,55441,55737,55471,55475,55650,55423,55570,55589,69,PRIOR_BROKE,1,NORMAL,54921,P2b
2026-01-27 14:40:18,55422,DEMAND_EDGE,-1,26083.0,26083.0,26038.0,0,0.0,1064.0,97.0,55861,0,-1,470,2,64,26.0,13.0,60m,55485,55706,55706,55436,55736,55440,55471,-1,55582,55589,55650,180,PRIOR_BROKE,1,NORMAL,54934,P2b
2026-01-27 14:51:40,55439,SUPPLY_EDGE,1,26092.75,26119.5,26092.75,0,0.0,136.0,1025.0,55650,1,55706,459,9,55189,33.0,18.0,15m,55650,-1,-1,55460,-1,55568,55587,55706,55470,55473,55485,107,PRIOR_BROKE,1,NORMAL,54951,P2b
2026-01-27 14:56:36,55447,DEMAND_EDGE,-1,26090.0,26090.0,26072.75,0,0.0,1036.0,125.0,55861,1,55529,452,2,52,10.0,12.0,15m,55706,55706,55727,55468,55737,55471,55475,55650,55547,55570,55589,69,PRIOR_BROKE,1,NORMAL,54958,P2b
2026-01-27 15:09:26,55465,SUPPLY_EDGE,1,26092.75,26119.5,26092.75,0,0.0,136.0,1025.0,55650,1,55706,441,10,55215,1.0,26.0,15m,55650,-1,-1,55515,-1,55568,55587,55706,55470,55473,55485,107,PRIOR_BROKE,1,NORMAL,54976,P2b
2026-01-27 15:12:34,55470,SUPPLY_EDGE,1,26100.0,26133.5,26100.0,0,0.0,165.0,996.0,55650,1,55573,437,5,55366,55.0,62.0,60m,55589,55650,-1,55509,-1,55511,55569,55706,55474,55485,55706,134,PRIOR_BROKE,1,NORMAL,54982,P2b
2026-01-27 15:26:06,55503,SUPPLY_EDGE,1,26100.0,26133.5,26100.0,0,0.0,165.0,996.0,55650,1,55573,413,6,55399,41.0,26.0,60m,55589,55650,-1,55509,-1,55511,55569,55706,55695,55696,55706,134,PRIOR_BROKE,1,NORMAL,55015,P2b
2026-01-27 15:30:03,55510,DEMAND_EDGE,-1,26090.0,26090.0,26072.75,0,0.0,1036.0,125.0,55861,1,55529,408,3,115,34.0,11.0,15m,55706,55706,55727,55531,55737,55683,55695,55650,55547,55570,55589,69,PRIOR_BROKE,1,NORMAL,55022,P2b
2026-01-27 15:31:03,55517,SUPPLY_EDGE,1,26092.75,26119.5,26092.75,0,0.0,136.0,1025.0,55650,1,55706,401,11,55267,17.0,-14.0,15m,55650,-1,-1,55545,-1,55568,55587,55706,55557,55684,55696,107,PRIOR_BROKE,1,NORMAL,55028,P2b
2026-01-27 15:44:43,55542,SUPPLY_EDGE,1,26092.75,26119.5,26092.75,0,0.0,136.0,1025.0,55650,1,55706,382,12,55292,27.0,-82.0,15m,55650,-1,-1,55545,-1,55568,55587,55706,55557,55684,55696,107,PRIOR_BROKE,1,NORMAL,55054,P2b
2026-01-27 15:46:32,55547,DEMAND_EDGE,-1,26083.0,26083.0,26038.0,0,0.0,1064.0,97.0,55861,0,-1,378,3,189,27.0,-79.0,60m,55696,55706,55706,55550,55736,55556,55683,-1,55582,55589,55650,180,PRIOR_BROKE,1,NORMAL,55059,P2b
2026-01-27 15:47:37,55551,SUPPLY_EDGE,1,26092.0,26114.25,26092.0,0,0.0,133.0,1028.0,55650,1,55691,375,1,8,13.0,-37.0,30m,55650,-1,-1,55563,-1,55569,55587,55706,55557,55684,55696,89,PRIOR_BROKE,1,NORMAL,55062,P2b
2026-01-27 15:49:35,55557,SUPPLY_EDGE,1,26100.0,26133.5,26100.0,0,0.0,165.0,996.0,55650,1,55573,370,7,55453,62.0,13.0,60m,55589,55650,-1,55559,-1,55559,55569,55706,55695,55696,55706,134,PRIOR_BROKE,1,NORMAL,55068,P2b
2026-01-27 16:03:54,55660,DEMAND_EDGE,-1,26083.0,26083.0,26038.0,0,0.0,1064.0,40.0,55861,0,-1,275,4,302,58.0,28.0,60m,55696,55706,55706,55680,55736,55682,55683,-1,55665,-1,-1,180,PRIOR_BROKE,1,NORMAL,55172,P2b
2026-01-27 16:16:03,55680,SUPPLY_EDGE,1,26092.0,26114.25,26092.0,0,0.0,34.0,1028.0,55688,1,55691,263,2,137,43.0,81.0,30m,-1,-1,-1,55688,-1,-1,-1,55706,55683,55684,55696,89,PRIOR_BROKE,1,NORMAL,55191,P2b
2026-01-27 16:16:29,55681,SUPPLY_EDGE,1,26092.75,26119.5,26092.75,0,0.0,37.0,1025.0,55688,1,55706,262,13,55431,57.0,80.0,15m,-1,-1,-1,55688,-1,-1,-1,55706,55683,55684,55696,107,PRIOR_BROKE,1,NORMAL,55192,P2b
2026-01-27 16:18:04,55683,SUPPLY_EDGE,1,26100.0,26133.5,26100.0,0,0.0,66.0,996.0,55688,1,55684,260,8,55579,106.0,113.0,60m,-1,-1,-1,55686,-1,55688,-1,55706,55695,55696,55706,134,PRIOR_BROKE,1,SBB,55194,P2b
2026-01-27 20:53:54,55773,DEMAND_EDGE,-1,26207.0,26207.0,26194.5,0,0.0,568.0,58.0,55861,1,55789,307,1,14,53.0,255.0,15m,55816,55819,55823,55775,55825,55778,55806,-1,55792,55796,-1,50,PRIOR_BROKE,1,NORMAL,55284,P2b
2026-01-27 21:41:35,55784,DEMAND_EDGE,-1,26209.0,26209.0,26201.75,0,0.0,560.0,66.0,55861,1,55789,471,1,6,33.0,178.0,15m,55817,55822,55823,55785,55831,55803,55812,-1,55791,55792,-1,29,PRIOR_BROKE,1,NORMAL,55295,P2b
2026-01-27 23:46:12,55809,DEMAND_EDGE,-1,26216.5,26216.5,26192.5,0,0.0,530.0,384.0,55861,1,56379,1001,1,12,53.0,-26.0,60m,55819,55822,55824,55810,55846,55812,55816,56606,56464,56566,56568,96,PRIOR_BROKE,1,NORMAL,55320,P2b
2026-01-28 05:36:35,55971,SUPPLY_EDGE,1,26305.25,26349.0,26305.25,0,0.0,1248.0,86.0,57603,0,-1,1762,1,53,88.0,-35.0,90m,56009,56011,56099,55982,56213,55987,56009,-1,55974,55980,55999,175,PRIOR_BROKE,1,NORMAL,55482,P2b
2026-01-28 06:26:26,55990,SUPPLY_EDGE,1,26308.5,26320.75,26308.5,0,0.0,1261.0,73.0,57603,1,55995,1770,1,5,35.0,131.0,15m,56009,56010,56095,56008,56209,56008,56009,-1,55993,55998,-1,49,PRIOR_BROKE,1,NORMAL,55501,P2b
2026-01-28 07:12:39,56013,SUPPLY_EDGE,1,26299.25,26326.75,26299.25,0,0.0,1224.0,27.0,57603,1,57163,1788,1,10,42.0,31.0,30m,56020,56068,56104,56014,56464,56014,56015,-1,-1,-1,-1,110,PRIOR_BROKE,1,NORMAL,55524,P2b
2026-01-28 07:46:58,56036,SUPPLY_EDGE,1,26299.25,26326.75,26299.25,0,0.0,1224.0,27.0,57603,1,57163,1787,2,33,59.0,-18.0,30m,56052,56068,56104,56037,56464,56037,56050,-1,-1,-1,-1,110,PRIOR_BROKE,1,NORMAL,55547,P2b
2026-01-28 08:01:28,56044,SUPPLY_EDGE,1,26305.25,26349.0,26305.25,0,0.0,1248.0,1.0,57603,0,-1,1785,2,126,57.0,-51.0,90m,56050,56065,56099,56045,56213,56045,56048,-1,-1,-1,-1,175,PRIOR_BROKE,1,NORMAL,55555,P2b
2026-01-28 08:41:42,56070,SUPPLY_EDGE,1,26269.75,26293.75,26269.75,0,0.0,1106.0,125.0,57603,1,56110,1784,1,5,26.0,-14.0,15m,56104,56206,56464,56072,56614,56092,56095,56282,56077,56078,56275,96,PRIOR_HELD,1,NORMAL,55581,P2b
2026-01-28 09:36:03,56209,DEMAND_EDGE,-1,26219.75,26219.75,26213.5,0,0.0,325.0,906.0,56282,1,56281,1666,1,398,108.0,-153.0,30m,56238,56240,56259,56215,-1,56222,56227,56602,56464,56465,56568,25,PRIOR_BROKE,1,NORMAL,55718,P2b
2026-01-28 09:36:05,56210,DEMAND_EDGE,-1,26216.5,26216.5,26192.5,0,0.0,338.0,893.0,56282,1,56379,1665,2,413,99.0,-161.0,60m,56230,56240,56258,56212,-1,56216,56227,56606,56464,56566,56568,96,PRIOR_BROKE,1,NORMAL,55719,P2b
2026-01-28 09:45:05,56282,SUPPLY_EDGE,1,26299.25,26326.75,26299.25,0,0.0,1224.0,0.0,57603,1,57163,1595,3,279,96.0,241.0,30m,56295,56301,56307,56284,56464,56284,56293,-1,-1,-1,-1,110,PRIOR_BROKE,1,NORMAL,55791,P2b
2026-01-28 10:16:11,56477,SUPPLY_EDGE,1,26246.25,26301.0,26246.25,0,0.0,1012.0,199.0,57603,1,57855,1410,1,98,92.0,9.0,60m,56549,56556,56606,56482,56731,56483,56486,57720,56478,57693,57698,219,PRIOR_BROKE,1,NORMAL,55987,P2b
2026-01-28 10:16:19,56478,SUPPLY_EDGE,1,26252.5,26301.0,26252.5,0,0.0,1037.0,174.0,57603,1,57163,1409,1,14,101.0,18.0,30m,56519,56550,56571,56480,56659,56482,56483,57721,57693,57698,57699,194,PRIOR_BROKE,1,NORMAL,55988,P2b
2026-01-28 10:20:57,56498,SUPPLY_EDGE,1,26246.25,26301.0,26246.25,0,0.0,1012.0,199.0,57603,1,57855,1391,2,119,57.0,61.0,60m,56549,56556,56606,56502,56731,56503,56519,57720,57689,57693,57698,219,PRIOR_BROKE,1,NORMAL,56008,P2b
2026-01-28 12:20:01,56909,SUPPLY_EDGE,1,26162.5,26198.5,26162.5,0,0.0,677.0,534.0,57603,1,57163,1004,1,104,67.0,116.0,30m,56919,56923,57560,56913,57562,56914,56916,57116,57053,57105,57115,144,NO_PRIOR,1,NORMAL,56419,P2b
2026-01-28 12:24:54,56925,DEMAND_EDGE,-1,26122.0,26122.0,26100.75,0,0.0,696.0,515.0,57737,1,57101,989,1,47,104.0,-61.0,15m,56994,56997,57115,56963,57384,56970,56989,57561,56945,57558,57560,85,PRIOR_HELD,1,NORMAL,56435,P2b
2026-01-28 12:38:03,56955,DEMAND_EDGE,-1,26122.0,26122.0,26100.75,0,0.0,696.0,515.0,57737,1,57101,961,2,77,32.0,-139.0,15m,56994,56997,57115,56963,57384,56970,56989,57561,57197,57558,57560,85,PRIOR_BROKE,1,NORMAL,56465,P2b
2026-01-28 12:45:55,56977,DEMAND_EDGE,-1,26122.0,26122.0,26100.75,0,0.0,696.0,515.0,57737,1,57101,941,3,99,10.0,17.0,15m,56994,56997,57115,56979,57384,56980,56989,57561,57197,57558,57560,85,PRIOR_BROKE,1,NORMAL,56487,P2b
2026-01-28 12:54:25,56997,SUPPLY_EDGE,1,26162.5,26198.5,26162.5,0,0.0,677.0,534.0,57603,1,57163,922,2,192,98.0,205.0,30m,57011,57017,57560,57002,57562,57002,57010,57116,57053,57105,57115,144,PRIOR_BROKE,1,NORMAL,56507,P2b
2026-01-28 13:01:52,57017,DEMAND_EDGE,-1,26122.0,26122.0,26100.75,0,0.0,696.0,515.0,57737,1,57101,904,4,139,107.0,-8.0,15m,57025,57043,57115,57019,57384,57021,57023,57561,57197,57558,57560,85,PRIOR_BROKE,1,NORMAL,56527,P2b
2026-01-28 13:15:53,57043,SUPPLY_EDGE,1,26162.5,26198.5,26162.5,0,0.0,677.0,534.0,57603,1,57163,883,3,238,69.0,59.0,30m,57124,57125,57560,57058,57562,57073,57122,57116,57053,57105,57115,144,PRIOR_BROKE,1,NORMAL,56553,P2b
2026-01-28 13:36:16,57076,SUPPLY_EDGE,1,26162.5,26198.5,26162.5,0,0.0,677.0,534.0,57603,1,57163,853,4,271,13.0,32.0,30m,57124,57125,57560,57077,57562,57078,57122,57116,57096,57105,57115,144,PRIOR_BROKE,1,NORMAL,56586,P2b
2026-01-28 14:02:15,57125,DEMAND_EDGE,-1,26122.0,26122.0,26100.75,0,0.0,696.0,515.0,57737,1,57126,810,5,247,260.0,-146.0,15m,57134,57134,57299,57126,57384,57126,57127,57561,57197,57558,57560,85,PRIOR_BROKE,1,SBB,56635,P2b
2026-01-28 14:04:20,57134,SUPPLY_EDGE,1,26162.5,26198.5,26162.5,0,0.0,677.0,534.0,57603,1,57163,801,5,329,122.0,18.0,30m,57139,57196,57560,57135,57562,57136,57138,57301,57186,57244,57299,144,PRIOR_BROKE,1,NORMAL,56644,P2b
2026-01-28 14:08:10,57145,SUPPLY_EDGE,1,26155.25,26195.5,26155.25,0,0.0,648.0,563.0,57603,1,57247,791,1,1,5.0,-53.0,15m,57194,57197,57561,57149,57580,57150,57162,57300,57155,57182,57244,161,PRIOR_BROKE,1,NORMAL,56655,P2b
2026-01-28 14:12:06,57155,SUPPLY_EDGE,1,26162.5,26198.5,26162.5,0,0.0,677.0,534.0,57603,1,57163,782,6,350,30.0,-47.0,30m,57163,57196,57560,57157,57562,57157,57158,57301,57186,57244,57299,144,PRIOR_BROKE,1,NORMAL,56665,P2b
2026-01-28 14:23:19,57180,SUPPLY_EDGE,1,26155.25,26195.5,26155.25,0,0.0,648.0,563.0,57603,1,57247,759,2,36,30.0,69.0,15m,57194,57197,57561,57192,57580,57192,57194,57300,57182,57182,57244,161,PRIOR_BROKE,1,NORMAL,56690,P2b
